sample_id,trial_number,scent_id,scent_name,phase,time_s,temp_C,humidity_pct,pressure_kPa,gas_bme,srawVoc,srawNox,NO2,ethanol,VOC_multichannel,COandH2
44,4,3,mango,baseline,17.01,20.95,33.75,101.24,157.13,30740,14431,210,302,377,833
44,4,3,mango,baseline,18.225,20.94,33.74,101.24,157.28,30681,14423,209,301,377,834
44,4,3,mango,baseline,19.44,20.93,33.77,101.24,157.43,30713,14423,208,300,376,834
44,4,3,mango,baseline,20.655,20.93,33.79,101.24,157.72,30729,14438,207,300,376,833
44,4,3,mango,baseline,21.87,20.92,33.8,101.24,157.72,30724,14430,207,300,376,833
44,4,3,mango,baseline,23.085,20.92,33.82,101.24,158.02,30727,14427,207,300,376,833
44,4,3,mango,baseline,24.3,20.92,33.83,101.24,158.32,30730,14428,206,299,374,833
44,4,3,mango,baseline,25.515,20.92,33.84,101.24,158.02,30727,14431,207,300,375,833
44,4,3,mango,baseline,26.73,20.92,33.84,101.24,158.17,30687,14428,207,299,374,832
44,4,3,mango,baseline,27.945,20.91,33.83,101.24,157.72,30744,14432,207,299,374,832
44,4,3,mango,baseline,29.16,20.91,33.84,101.24,158.02,30696,14431,207,299,374,833
44,4,3,mango,exposure,30.375,20.91,33.83,101.24,158.02,30700,14429,207,299,374,833
44,4,3,mango,exposure,31.59,20.9,33.85,101.24,158.17,30699,14435,206,299,373,833
44,4,3,mango,exposure,32.805,20.9,33.85,101.24,157.87,30729,14435,206,299,373,833
44,4,3,mango,exposure,34.02,20.89,33.88,101.24,158.62,30668,14430,205,298,373,834
44,4,3,mango,exposure,35.235,20.89,33.93,101.24,101.03,27913,14437,297,346,413,1010
44,4,3,mango,exposure,36.45,20.9,34.08,101.24,77.74,26075,14440,422,418,472,1017
44,4,3,mango,exposure,37.665,20.91,34.33,101.24,66.51,25882,14457,492,477,519,1017
44,4,3,mango,exposure,38.88,20.91,34.59,101.24,55.42,25604,14477,517,510,551,1016
44,4,3,mango,exposure,40.095,20.92,34.9,101.24,46.27,25188,14494,537,538,585,1017
44,4,3,mango,exposure,41.31,20.93,35.26,101.24,39.88,24897,14511,564,571,618,1018
44,4,3,mango,exposure,42.525,20.93,35.63,101.24,35.83,24721,14542,583,601,646,1018
44,4,3,mango,exposure,43.74,20.93,36.01,101.24,33.32,24591,14560,595,625,668,1018
44,4,3,mango,exposure,44.955,20.94,36.37,101.24,31.92,24572,14570,604,645,687,1017
44,4,3,mango,exposure,46.17,20.94,36.73,101.24,31.24,24576,14597,607,661,701,1018
44,4,3,mango,exposure,47.385,20.95,37.06,101.24,30.78,24599,14616,610,675,712,1019
44,4,3,mango,exposure,48.6,20.96,37.36,101.24,30.69,24623,14632,610,687,722,1018
44,4,3,mango,exposure,49.815,20.96,37.62,101.24,30.51,24639,14640,611,696,731,1018
44,4,3,mango,exposure,51.03,20.97,37.87,101.24,30.73,24626,14656,611,703,738,1018
44,4,3,mango,exposure,52.245,20.97,38.1,101.24,30.78,24658,14672,613,710,745,1019
44,4,3,mango,exposure,53.46,20.98,38.32,101.24,30.87,24695,14679,613,716,751,1018
44,4,3,mango,exposure,54.675,20.98,38.47,101.24,30.96,24682,14689,614,722,756,1018
44,4,3,mango,exposure,55.89,20.99,38.63,101.24,30.91,24653,14696,616,726,761,1018
44,4,3,mango,exposure,57.105,20.99,38.78,101.24,30.89,24606,14709,619,731,765,1018
44,4,3,mango,exposure,58.32,20.99,38.92,101.24,30.8,24603,14711,620,735,770,1018
44,4,3,mango,exposure,59.535,21.01,39.04,101.24,30.8,24561,14721,621,739,773,1018
44,4,3,mango,exposure,60.75,21.01,39.14,101.24,30.64,24589,14717,623,741,777,1017
44,4,3,mango,exposure,61.965,21.02,39.25,101.24,30.6,24556,14729,624,744,780,1018
44,4,3,mango,exposure,63.18,21.02,39.33,101.24,30.57,24563,14736,625,747,783,1017
44,4,3,mango,exposure,64.395,21.03,39.42,101.24,30.53,24566,14739,626,749,786,1018
44,4,3,mango,exposure,65.61,21.03,39.48,101.24,30.73,24553,14738,626,752,787,1017
44,4,3,mango,exposure,66.825,21.04,39.57,101.24,30.73,24546,14746,627,754,790,1017
44,4,3,mango,exposure,68.04,21.04,39.63,101.24,30.8,24591,14743,628,755,791,1018
44,4,3,mango,exposure,69.255,21.05,39.67,101.24,31,24584,14751,628,757,793,1018
44,4,3,mango,exposure,70.47,21.05,39.72,101.24,30.93,24586,14754,629,759,794,1018
44,4,3,mango,exposure,71.685,21.06,39.75,101.24,30.98,24539,14755,628,760,796,1018
44,4,3,mango,exposure,72.9,21.06,39.81,101.24,30.93,24550,14758,629,760,796,1018
44,4,3,mango,exposure,74.115,21.07,39.84,101.24,31,24558,14758,630,762,798,1018
44,4,3,mango,exposure,75.33,21.08,39.86,101.24,31.1,24578,14758,631,763,800,1018
44,4,3,mango,exposure,76.545,21.07,39.89,101.24,31,24552,14762,631,764,800,1018
44,4,3,mango,exposure,77.76,21.08,39.94,101.24,31.03,24559,14758,632,765,802,1018
44,4,3,mango,exposure,78.975,21.09,39.96,101.24,31.05,24574,14763,633,766,802,1017
44,4,3,mango,exposure,80.19,21.1,39.99,101.24,30.98,24545,14766,633,767,803,1017
44,4,3,mango,exposure,81.405,21.1,40,101.24,30.91,24537,14762,633,768,803,1017
44,4,3,mango,exposure,82.62,21.1,40.02,101.24,31.14,24551,14764,634,768,804,1018
44,4,3,mango,exposure,83.835,21.11,40.03,101.24,31.05,24556,14772,634,769,805,1018
44,4,3,mango,exposure,85.05,21.12,40.07,101.24,31,24541,14773,634,769,806,1017
44,4,3,mango,exposure,86.265,21.12,40.08,101.24,31.03,24526,14769,635,771,807,1018
44,4,3,mango,exposure,87.48,21.13,40.09,101.24,31.19,24513,14763,635,771,807,1017
44,4,3,mango,exposure,88.695,21.13,40.11,101.24,31.05,24533,14772,635,771,808,1018
44,4,3,mango,exposure,89.91,21.14,40.13,101.24,31.19,24534,14770,635,772,809,1017
44,4,3,mango,exposure,91.125,21.14,40.13,101.24,31,24525,14772,636,773,810,1017
44,4,3,mango,exposure,92.34,21.15,40.16,101.24,31.05,24511,14771,636,772,808,1018
44,4,3,mango,exposure,93.555,21.14,40.17,101.24,31.19,24506,14775,637,773,810,1017
44,4,3,mango,exposure,94.77,21.16,40.17,101.24,31.14,24520,14778,637,773,810,1018
44,4,3,mango,exposure,95.985,21.16,40.19,101.24,31.33,24528,14770,638,774,811,1018
44,4,3,mango,exposure,97.2,21.16,40.2,101.24,31.24,24513,14774,637,775,810,1018
44,4,3,mango,exposure,98.415,21.17,40.19,101.24,31.26,24501,14770,638,775,811,1018
44,4,3,mango,exposure,99.63,21.18,40.2,101.24,31.33,24498,14776,638,775,812,1017
44,4,3,mango,exposure,100.845,21.18,40.21,101.24,31.31,24526,14773,638,776,812,1018
44,4,3,mango,exposure,102.06,21.19,40.21,101.24,31.28,24504,14781,639,777,812,1018
44,4,3,mango,exposure,103.275,21.19,40.21,101.24,31.33,24522,14777,638,776,812,1018
44,4,3,mango,exposure,104.49,21.2,40.23,101.24,31.28,24498,14777,639,776,813,1017
44,4,3,mango,exposure,105.705,21.2,40.22,101.24,31.31,24505,14776,640,777,812,1017
44,4,3,mango,exposure,106.92,21.2,40.23,101.24,31.37,24497,14777,639,777,814,1018
44,4,3,mango,exposure,108.135,21.21,40.23,101.24,31.42,24499,14777,640,777,813,1017
44,4,3,mango,exposure,109.35,21.21,40.24,101.24,31.35,24503,14783,640,777,814,1018
44,4,3,mango,exposure,110.565,21.22,40.23,101.24,31.4,24543,14783,640,777,813,1017
44,4,3,mango,exposure,111.78,21.22,40.23,101.24,31.42,24493,14779,640,778,814,1018
44,4,3,mango,exposure,112.995,21.23,40.25,101.24,31.35,24499,14782,640,778,813,1017
44,4,3,mango,exposure,114.21,21.22,40.24,101.24,31.42,24484,14783,641,779,814,1017
44,4,3,mango,exposure,115.425,21.23,40.25,101.24,31.45,24499,14774,641,778,814,1017
44,4,3,mango,exposure,116.64,21.24,40.25,101.24,31.42,24514,14780,642,779,815,1017
44,4,3,mango,exposure,117.855,21.24,40.26,101.24,31.47,24475,14770,642,779,814,1017
44,4,3,mango,exposure,119.07,21.24,40.26,101.24,31.47,24513,14783,642,778,815,1018
44,4,3,mango,recovery,120.285,21.25,40.26,101.24,31.78,24488,14779,641,779,815,1017
44,4,3,mango,recovery,121.5,21.25,40.22,101.24,36.71,24829,14774,582,762,802,1011
44,4,3,mango,recovery,122.715,21.25,40.01,101.24,42.86,25279,14768,539,745,790,1006
44,4,3,mango,recovery,123.93,21.25,39.78,101.24,49.2,25736,14760,505,728,778,999
44,4,3,mango,recovery,125.145,21.25,39.58,101.24,55.34,26173,14751,475,712,766,992
44,4,3,mango,recovery,126.36,21.24,39.33,101.24,60.9,26567,14729,454,697,755,987
44,4,3,mango,recovery,127.575,21.26,39.05,101.24,65.47,26887,14724,440,685,746,982
44,4,3,mango,recovery,128.79,21.25,38.73,101.24,70.42,27221,14701,430,674,737,978
44,4,3,mango,recovery,130.005,21.25,38.43,101.24,74.1,27563,14693,417,663,729,974
44,4,3,mango,recovery,131.22,21.24,38.1,101.24,78.11,27757,14671,405,652,720,968
44,4,3,mango,recovery,132.435,21.24,37.77,101.24,81.29,27976,14660,396,643,712,964
44,4,3,mango,recovery,133.65,21.24,37.45,101.24,84.49,28143,14649,389,632,705,960
44,4,3,mango,recovery,134.865,21.24,37.15,101.24,86.67,28267,14623,381,624,697,955
44,4,3,mango,recovery,136.08,21.24,36.86,101.24,89.07,28361,14615,375,616,690,953
44,4,3,mango,recovery,137.295,21.24,36.59,101.24,91.6,28556,14602,370,608,683,948
44,4,3,mango,recovery,138.51,21.23,36.37,101.24,93.55,28589,14582,364,600,678,945
44,4,3,mango,recovery,139.725,21.23,36.14,101.24,94.82,28707,14568,358,593,671,942
44,4,3,mango,recovery,140.94,21.22,35.92,101.24,95.39,28803,14560,353,585,666,937
44,4,3,mango,recovery,142.155,21.22,35.73,101.24,97.33,28851,14542,348,578,660,935
44,4,3,mango,recovery,143.37,21.22,35.56,101.24,99.23,28896,14534,344,572,654,930
44,4,3,mango,recovery,144.585,21.22,35.37,101.24,100.42,28958,14534,341,566,649,928
44,4,3,mango,recovery,145.8,21.21,35.23,101.24,102.13,29021,14527,337,560,644,926
44,4,3,mango,recovery,147.015,21.21,35.08,101.24,103.14,29049,14508,333,554,638,923
44,4,3,mango,recovery,148.23,21.21,34.95,101.24,104.1,29099,14503,330,549,634,921
44,4,3,mango,recovery,149.445,21.21,34.86,101.24,104.62,29107,14497,327,544,629,919
44,4,3,mango,recovery,150.66,21.2,34.75,101.24,106.28,29165,14493,324,539,624,917
44,4,3,mango,recovery,151.875,21.2,34.65,101.24,107.44,29239,14489,322,534,620,915
44,4,3,mango,recovery,153.09,21.2,34.58,101.24,108.56,29229,14474,319,530,616,913
44,4,3,mango,recovery,154.305,21.2,34.5,101.24,109.48,29232,14475,318,525,611,911
44,4,3,mango,recovery,155.52,21.19,34.42,101.24,110.42,29271,14475,315,520,607,908
44,4,3,mango,recovery,156.735,21.18,34.37,101.24,111.52,29358,14470,311,516,603,907
44,4,3,mango,recovery,157.95,21.18,34.27,101.24,111.89,29381,14458,310,512,600,905
44,4,3,mango,recovery,159.165,21.17,34.24,101.24,113.18,29443,14459,308,507,595,902
44,4,3,mango,recovery,160.38,21.17,34.17,101.24,114.26,29458,14454,306,504,591,901
44,4,3,mango,recovery,161.595,21.17,34.13,101.24,115.12,29412,14448,304,499,587,899
44,4,3,mango,recovery,162.81,21.17,34.09,101.24,115.36,29471,14450,302,495,583,898
44,4,3,mango,recovery,164.025,21.17,34.04,101.24,115.76,29580,14445,300,492,580,895
44,4,3,mango,recovery,165.24,21.16,33.99,101.24,117.13,29489,14439,298,489,578,893
44,4,3,mango,recovery,166.455,21.16,33.96,101.24,117.79,29564,14435,296,485,573,891
44,4,3,mango,recovery,167.67,21.15,33.93,101.24,118.46,29591,14432,295,482,570,891
44,4,3,mango,recovery,168.885,21.15,33.88,101.24,119.39,29587,14435,292,479,567,890
44,4,3,mango,recovery,170.1,21.14,33.83,101.24,120.07,29592,14429,292,475,564,889
44,4,3,mango,recovery,171.315,21.13,33.81,101.24,121.03,29681,14424,290,472,561,887
44,4,3,mango,recovery,172.53,21.13,33.78,101.24,121.73,29621,14422,288,469,558,885
44,4,3,mango,recovery,173.745,21.12,33.75,101.24,122.89,29714,14420,286,466,555,884
44,4,3,mango,recovery,174.96,21.11,33.7,101.24,123.8,29751,14419,284,462,552,882
44,4,3,mango,recovery,176.175,21.11,33.68,101.24,124.17,29697,14417,283,460,549,882
44,4,3,mango,recovery,177.39,21.1,33.65,101.24,125,29715,14416,281,457,546,879
44,4,3,mango,recovery,178.605,21.11,33.61,101.24,125.19,29770,14414,279,454,543,879
44,4,3,mango,recovery,179.82,21.1,33.6,101.24,125.37,29788,14408,278,452,541,878
44,4,3,mango,outside_protocol,181.035,21.09,33.55,101.24,125.56,29833,14407,277,449,539,876
44,4,3,mango,outside_protocol,182.25,21.09,33.55,101.24,127.18,29782,14404,276,447,537,875
44,4,3,mango,outside_protocol,183.465,21.09,33.53,101.24,126.7,29833,14415,275,445,533,875
45,5,3,mango,baseline,0,21.17,33.53,101.24,152,30492,14415,222,323,400,838
45,5,3,mango,baseline,1.215,21.15,33.53,101.24,152.41,30516,14419,220,322,400,837
45,5,3,mango,baseline,2.43,21.14,33.51,101.24,152.83,30543,14419,220,322,400,836
45,5,3,mango,baseline,3.645,21.14,33.51,101.24,153.11,30545,14417,220,321,398,835
45,5,3,mango,baseline,4.86,21.13,33.48,101.24,153.67,30524,14411,218,320,398,835
45,5,3,mango,baseline,6.075,21.12,33.47,101.24,154.24,30592,14414,218,319,398,834
45,5,3,mango,baseline,7.29,21.11,33.46,101.24,154.24,30569,14412,218,319,396,834
45,5,3,mango,baseline,8.505,21.1,33.44,101.24,154.52,30612,14419,216,318,396,834
45,5,3,mango,baseline,9.72,21.09,33.42,101.23,153.95,30568,14400,216,318,395,833
45,5,3,mango,baseline,10.935,21.08,33.41,101.24,154.81,30538,14408,216,318,394,834
45,5,3,mango,baseline,12.15,21.08,33.4,101.24,154.66,30607,14405,215,316,394,834
45,5,3,mango,baseline,13.365,21.06,33.38,101.24,155.09,30594,14407,214,316,393,834
45,5,3,mango,baseline,14.58,21.05,33.38,101.23,155.96,30597,14400,214,315,392,833
45,5,3,mango,baseline,15.795,21.05,33.36,101.24,155.81,30580,14405,213,315,391,832
45,5,3,mango,baseline,17.01,21.03,33.35,101.24,156.4,30622,14398,213,315,391,831
45,5,3,mango,baseline,18.225,21.02,33.31,101.24,157.28,30643,14394,212,313,390,830
45,5,3,mango,baseline,19.44,21.01,33.27,101.24,157.72,30659,14396,210,313,389,830
45,5,3,mango,baseline,20.655,21,33.26,101.24,158.17,30645,14383,209,312,389,829
45,5,3,mango,baseline,21.87,20.98,33.22,101.24,158.77,30679,14398,208,312,388,828
45,5,3,mango,baseline,23.085,20.97,33.2,101.24,157.87,30619,14390,208,312,387,830
45,5,3,mango,baseline,24.3,20.97,33.2,101.24,158.02,30637,14388,208,311,387,830
45,5,3,mango,baseline,25.515,20.96,33.23,101.24,157.43,30687,14383,208,311,387,831
45,5,3,mango,baseline,26.73,20.96,33.25,101.24,156.84,30597,14384,208,310,386,831
45,5,3,mango,baseline,27.945,20.94,33.25,101.24,156.1,30651,14390,207,310,385,831
45,5,3,mango,baseline,29.16,20.94,33.28,101.24,157.13,30591,14385,208,309,383,830
45,5,3,mango,exposure,30.375,20.94,33.32,101.24,156.98,30610,14391,206,308,383,831
45,5,3,mango,exposure,31.59,20.93,33.35,101.24,97.38,28143,14394,263,337,411,1004
45,5,3,mango,exposure,32.805,20.93,33.52,101.24,65.21,25992,14396,389,403,465,1014
45,5,3,mango,exposure,34.02,20.93,33.8,101.24,51.21,25453,14410,449,452,494,1014
45,5,3,mango,exposure,35.235,20.93,34.17,101.24,44.83,25107,14443,480,480,527,1016
45,5,3,mango,exposure,36.45,20.94,34.55,101.24,40.85,24962,14464,520,513,565,1017
45,5,3,mango,exposure,37.665,20.95,34.93,101.24,38.46,24813,14489,552,548,600,1017
45,5,3,mango,exposure,38.88,20.94,35.33,101.24,36.54,24744,14510,574,580,629,1018
45,5,3,mango,exposure,40.095,20.94,35.7,101.24,35.05,24649,14534,586,605,653,1018
45,5,3,mango,exposure,41.31,20.95,36.06,101.24,33.97,24631,14553,591,624,673,1018
45,5,3,mango,exposure,42.525,20.96,36.41,101.24,33.16,24648,14574,594,639,688,1017
45,5,3,mango,exposure,43.74,20.95,36.73,101.24,32.98,24660,14591,596,653,700,1018
45,5,3,mango,exposure,44.955,20.96,37.04,101.24,33.08,24669,14597,597,664,711,1017
45,5,3,mango,exposure,46.17,20.96,37.3,101.24,33.16,24694,14619,598,673,719,1017
45,5,3,mango,exposure,47.385,20.96,37.51,101.24,33.64,24724,14626,599,681,726,1017
45,5,3,mango,exposure,48.6,20.97,37.72,101.24,33.91,24805,14637,600,688,732,1017
45,5,3,mango,exposure,49.815,20.98,37.9,101.24,34.16,24799,14649,600,694,738,1018
45,5,3,mango,exposure,51.03,20.98,38.06,101.24,34.39,24844,14654,601,700,743,1017
45,5,3,mango,exposure,52.245,20.98,38.19,101.24,34.56,24839,14668,599,705,747,1017
45,5,3,mango,exposure,53.46,20.99,38.31,101.24,34.64,24864,14680,599,709,750,1016
45,5,3,mango,exposure,54.675,20.99,38.41,101.24,34.58,24834,14675,600,713,754,1017
45,5,3,mango,exposure,55.89,21,38.51,101.24,34.58,24792,14685,602,717,757,1017
45,5,3,mango,exposure,57.105,21,38.6,101.24,34.58,24846,14684,604,720,760,1017
45,5,3,mango,exposure,58.32,21.01,38.66,101.24,34.84,24838,14691,604,722,764,1017
45,5,3,mango,exposure,59.535,21.01,38.74,101.24,34.87,24843,14692,603,725,766,1018
45,5,3,mango,exposure,60.75,21.02,38.79,101.24,35.22,24912,14697,603,726,768,1017
45,5,3,mango,exposure,61.965,21.02,38.83,101.24,35.52,24918,14698,603,728,770,1016
45,5,3,mango,exposure,63.18,21.02,38.87,101.24,35.83,24923,14705,603,731,771,1016
45,5,3,mango,exposure,64.395,21.03,38.91,101.23,36.26,24941,14706,602,732,774,1017
45,5,3,mango,exposure,65.61,21.04,38.94,101.24,36.48,24950,14704,603,733,774,1016
45,5,3,mango,exposure,66.825,21.05,38.96,101.24,36.64,24962,14705,603,735,777,1017
45,5,3,mango,exposure,68.04,21.04,38.98,101.24,36.71,24972,14707,602,735,778,1017
45,5,3,mango,exposure,69.255,21.05,38.99,101.24,36.77,24912,14705,603,736,779,1017
45,5,3,mango,exposure,70.47,21.05,39,101.24,36.71,24892,14706,603,738,780,1016
45,5,3,mango,exposure,71.685,21.07,39.02,101.24,36.74,24878,14699,604,739,782,1016
45,5,3,mango,exposure,72.9,21.07,39.03,101.24,36.64,24921,14708,605,739,782,1017
45,5,3,mango,exposure,74.115,21.08,39.03,101.24,36.83,24884,14706,605,740,783,1016
45,5,3,mango,exposure,75.33,21.08,39.05,101.24,36.61,24907,14712,606,742,785,1016
45,5,3,mango,exposure,76.545,21.09,39.08,101.24,36.71,24910,14712,605,743,785,1016
45,5,3,mango,exposure,77.76,21.09,39.06,101.24,37.03,24902,14717,606,743,786,1017
45,5,3,mango,exposure,78.975,21.1,39.07,101.24,36.9,24903,14721,606,744,787,1017
45,5,3,mango,exposure,80.19,21.11,39.1,101.24,37.1,24915,14714,607,744,788,1017
45,5,3,mango,exposure,81.405,21.12,39.09,101.24,37.13,24934,14716,607,745,788,1017
45,5,3,mango,exposure,82.62,21.12,39.1,101.24,36.96,24937,14706,607,745,790,1017
45,5,3,mango,exposure,83.835,21.12,39.11,101.24,37.03,24919,14714,607,747,789,1017
45,5,3,mango,exposure,85.05,21.12,39.1,101.24,37,24867,14716,608,747,790,1017
45,5,3,mango,exposure,86.265,21.13,39.09,101.23,36.96,24936,14715,608,748,791,1016
45,5,3,mango,exposure,87.48,21.14,39.09,101.24,37.13,24948,14713,609,748,791,1016
45,5,3,mango,exposure,88.695,21.14,39.08,101.24,37.29,24957,14710,610,749,791,1016
45,5,3,mango,exposure,89.91,21.15,39.08,101.24,37.43,24958,14716,609,749,792,1016
45,5,3,mango,exposure,91.125,21.16,39.06,101.24,37.63,24969,14713,610,750,793,1016
45,5,3,mango,exposure,92.34,21.17,39.06,101.24,37.43,24915,14715,610,750,792,1016
45,5,3,mango,exposure,93.555,21.17,39.06,101.24,37.43,24936,14711,611,751,793,1017
45,5,3,mango,exposure,94.77,21.18,39.06,101.24,37.53,24947,14718,611,750,795,1017
45,5,3,mango,exposure,95.985,21.19,39.07,101.24,37.63,24934,14713,611,751,795,1017
45,5,3,mango,exposure,97.2,21.19,39.05,101.24,37.49,24947,14713,611,751,795,1016
45,5,3,mango,exposure,98.415,21.2,39.06,101.24,37.8,24982,14717,612,751,795,1017
45,5,3,mango,exposure,99.63,21.2,39.03,101.24,37.76,25028,14713,611,752,795,1017
45,5,3,mango,exposure,100.845,21.2,39.03,101.24,37.87,24999,14714,613,752,795,1016
45,5,3,mango,exposure,102.06,21.21,39.02,101.24,37.93,25019,14713,614,753,794,1016
45,5,3,mango,exposure,103.275,21.22,39.01,101.24,37.93,25046,14720,613,754,795,1017
45,5,3,mango,exposure,104.49,21.22,39,101.24,37.97,25011,14711,606,753,792,1017
45,5,3,mango,exposure,105.705,21.23,39,101.24,38,24991,14717,604,754,792,1017
45,5,3,mango,exposure,106.92,21.23,38.99,101.24,37.73,24990,14712,607,754,792,1016
45,5,3,mango,exposure,108.135,21.24,38.97,101.24,37.59,25012,14720,610,754,793,1017
45,5,3,mango,exposure,109.35,21.24,38.99,101.24,37.49,24940,14722,613,755,793,1016
45,5,3,mango,exposure,110.565,21.25,38.97,101.24,37.63,24958,14716,614,754,795,1016
45,5,3,mango,exposure,111.78,21.26,39,101.24,37.76,25059,14715,615,754,795,1016
45,5,3,mango,exposure,112.995,21.26,38.98,101.24,38.07,25006,14711,614,755,796,1017
45,5,3,mango,exposure,114.21,21.26,38.96,101.24,38.21,25025,14706,614,755,796,1017
45,5,3,mango,exposure,115.425,21.27,38.95,101.24,38.21,24992,14715,614,755,797,1017
45,5,3,mango,exposure,116.64,21.27,38.95,101.24,38.28,25024,14715,614,754,796,1017
45,5,3,mango,exposure,117.855,21.29,38.94,101.24,38.56,24979,14708,614,755,796,1016
45,5,3,mango,exposure,119.07,21.3,38.92,101.24,38.63,24990,14721,614,755,796,1016
45,5,3,mango,recovery,120.285,21.3,38.9,101.24,38.81,25024,14710,612,754,796,1016
45,5,3,mango,recovery,121.5,21.3,38.88,101.24,42.73,25411,14717,577,745,790,1012
45,5,3,mango,recovery,122.715,21.3,38.75,101.24,48.94,25652,14700,523,727,776,1004
45,5,3,mango,recovery,123.93,21.27,38.48,101.24,55.9,26138,14693,483,710,764,997
45,5,3,mango,recovery,125.145,21.27,38.18,101.24,62.96,26587,14680,458,695,752,990
45,5,3,mango,recovery,126.36,21.27,37.83,101.24,69.03,26920,14664,438,681,743,984
45,5,3,mango,recovery,127.575,21.27,37.5,101.24,73.83,27304,14645,422,668,733,979
45,5,3,mango,recovery,128.79,21.26,37.18,101.24,78.62,27596,14622,409,657,724,974
45,5,3,mango,recovery,130.005,21.26,36.86,101.24,82.41,27874,14614,400,647,715,969
45,5,3,mango,recovery,131.22,21.25,36.6,101.24,85.7,28098,14591,390,635,707,964
45,5,3,mango,recovery,132.435,21.25,36.35,101.24,88.6,28290,14580,382,626,699,959
45,5,3,mango,recovery,133.65,21.24,36.11,101.24,91.2,28479,14566,375,617,692,954
45,5,3,mango,recovery,134.865,21.24,35.91,101.24,93.76,28571,14547,368,609,685,951
45,5,3,mango,recovery,136.08,21.24,35.74,101.24,95.57,28729,14545,363,601,678,948
45,5,3,mango,recovery,137.295,21.24,35.57,101.24,95.99,28791,14536,357,593,672,943
45,5,3,mango,recovery,138.51,21.23,35.43,101.24,97.44,28885,14529,353,585,665,941
45,5,3,mango,recovery,139.725,21.23,35.3,101.24,99.35,29008,14523,347,579,660,938
45,5,3,mango,recovery,140.94,21.23,35.17,101.24,100.78,29102,14514,344,572,653,934
45,5,3,mango,recovery,142.155,21.23,35.08,101.24,102.38,29057,14510,340,565,648,932
45,5,3,mango,recovery,143.37,21.22,34.98,101.24,103.01,29123,14501,336,559,643,928
45,5,3,mango,recovery,144.585,21.22,34.86,101.24,104.36,29177,14495,332,552,636,925
45,5,3,mango,recovery,145.8,21.22,34.79,101.24,105.88,29252,14486,329,548,632,923
45,5,3,mango,recovery,147.015,21.22,34.67,101.24,106.96,29279,14481,326,542,627,920
45,5,3,mango,recovery,148.23,21.21,34.59,101.24,108.27,29386,14470,322,536,622,917
45,5,3,mango,recovery,149.445,21.21,34.51,101.23,108.91,29365,14472,320,531,617,915
45,5,3,mango,recovery,150.66,21.21,34.43,101.24,110.34,29353,14470,318,527,613,913
45,5,3,mango,recovery,151.875,21.2,34.39,101.24,111.52,29424,14466,315,521,610,911
45,5,3,mango,recovery,153.09,21.19,34.34,101.24,111.3,29457,14457,313,516,606,910
45,5,3,mango,recovery,154.305,21.19,34.3,101.24,112.87,29441,14460,311,512,601,907
45,5,3,mango,recovery,155.52,21.18,34.27,101.24,113.95,29531,14453,309,508,596,905
45,5,3,mango,recovery,156.735,21.18,34.24,101.24,115.12,29533,14455,307,504,592,903
45,5,3,mango,recovery,157.95,21.18,34.19,101.24,115.76,29563,14455,304,500,589,901
45,5,3,mango,recovery,159.165,21.17,34.15,101.24,116.48,29578,14450,302,496,585,899
45,5,3,mango,recovery,160.38,21.16,34.12,101.24,117.05,29615,14443,301,492,582,898
45,5,3,mango,recovery,161.595,21.16,34.11,101.24,117.38,29624,14439,299,488,578,896
45,5,3,mango,recovery,162.81,21.15,34.06,101.24,118.12,29659,14439,297,486,575,895
45,5,3,mango,recovery,164.025,21.15,34.06,101.24,118.96,29650,14441,296,482,571,893
45,5,3,mango,recovery,165.24,21.14,34.04,101.24,119.3,29735,14434,293,479,567,891
45,5,3,mango,recovery,166.455,21.13,34.01,101.24,121.11,29731,14433,291,475,564,890
45,5,3,mango,recovery,167.67,21.13,33.96,101.24,121.73,29795,14433,289,472,561,889
45,5,3,mango,recovery,168.885,21.12,33.97,101.24,122.53,29780,14428,286,468,558,887
45,5,3,mango,recovery,170.1,21.11,33.92,101.24,122.98,29805,14432,285,464,554,885
45,5,3,mango,recovery,171.315,21.12,33.9,101.24,123.98,29822,14427,285,462,552,884
45,5,3,mango,recovery,172.53,21.1,33.88,101.24,124.44,29883,14425,284,459,549,883
45,5,3,mango,recovery,173.745,21.1,33.85,101.24,124.81,29829,14419,283,457,547,881
45,5,3,mango,recovery,174.96,21.1,33.85,101.24,125.37,29859,14422,282,454,544,881
45,5,3,mango,recovery,176.175,21.09,33.83,101.24,125.75,29848,14421,281,451,541,878
45,5,3,mango,recovery,177.39,21.08,33.8,101.23,126.22,29860,14415,280,448,538,877
45,5,3,mango,recovery,178.605,21.08,33.75,101.24,127.28,29938,14418,278,446,536,878
45,5,3,mango,recovery,179.82,21.07,33.73,101.24,127.67,29896,14414,277,444,533,876
45,5,3,mango,outside_protocol,181.035,21.07,33.72,101.23,128.25,29968,14416,277,440,531,875
45,5,3,mango,outside_protocol,182.25,21.07,33.71,101.24,127.96,29964,14416,275,439,529,874
46,1,8,melon,baseline,0,23.25,32.35,100.9,125.56,30936,14592,215,358,368,846
46,1,8,melon,baseline,1.215,23.24,32.33,100.9,125.75,30986,14588,214,358,366,845
46,1,8,melon,baseline,2.43,23.24,32.34,100.9,126.42,30962,14587,214,358,366,846
46,1,8,melon,baseline,3.645,23.23,32.31,100.9,125.19,30961,14594,213,358,366,846
